ghi,period_end,period
655,2021-07-02T09:00:00+00:00,PT60M
808,2021-07-02T10:00:00+00:00,PT60M
925,2021-07-02T11:00:00+00:00,PT60M
989,2021-07-02T12:00:00+00:00,PT60M
996,2021-07-02T13:00:00+00:00,PT60M
945,2021-07-02T14:00:00+00:00,PT60M
840,2021-07-02T15:00:00+00:00,PT60M
690,2021-07-02T16:00:00+00:00,PT60M
506,2021-07-02T17:00:00+00:00,PT60M
307,2021-07-02T18:00:00+00:00,PT60M
117,2021-07-02T19:00:00+00:00,PT60M
5,2021-07-02T20:00:00+00:00,PT60M
0,2021-07-02T21:00:00+00:00,PT60M
0,2021-07-02T22:00:00+00:00,PT60M
0,2021-07-02T23:00:00+00:00,PT60M
0,2021-07-03T00:00:00+00:00,PT60M
0,2021-07-03T01:00:00+00:00,PT60M
0,2021-07-03T02:00:00+00:00,PT60M
0,2021-07-03T03:00:00+00:00,PT60M
0,2021-07-03T04:00:00+00:00,PT60M
2,2021-07-03T05:00:00+00:00,PT60M
87,2021-07-03T06:00:00+00:00,PT60M
277,2021-07-03T07:00:00+00:00,PT60M
480,2021-07-03T08:00:00+00:00,PT60M
669,2021-07-03T09:00:00+00:00,PT60M
828,2021-07-03T10:00:00+00:00,PT60M
944,2021-07-03T11:00:00+00:00,PT60M
1005,2021-07-03T12:00:00+00:00,PT60M
1002,2021-07-03T13:00:00+00:00,PT60M
920,2021-07-03T14:00:00+00:00,PT60M
839,2021-07-03T15:00:00+00:00,PT60M
684,2021-07-03T16:00:00+00:00,PT60M
503,2021-07-03T17:00:00+00:00,PT60M
306,2021-07-03T18:00:00+00:00,PT60M
119,2021-07-03T19:00:00+00:00,PT60M
6,2021-07-03T20:00:00+00:00,PT60M
0,2021-07-03T21:00:00+00:00,PT60M
0,2021-07-03T22:00:00+00:00,PT60M
0,2021-07-03T23:00:00+00:00,PT60M
0,2021-07-04T00:00:00+00:00,PT60M
0,2021-07-04T01:00:00+00:00,PT60M
0,2021-07-04T02:00:00+00:00,PT60M
0,2021-07-04T03:00:00+00:00,PT60M
0,2021-07-04T04:00:00+00:00,PT60M
1,2021-07-04T05:00:00+00:00,PT60M
70,2021-07-04T06:00:00+00:00,PT60M
268,2021-07-04T07:00:00+00:00,PT60M
466,2021-07-04T08:00:00+00:00,PT60M
651,2021-07-04T09:00:00+00:00,PT60M
807,2021-07-04T10:00:00+00:00,PT60M
922,2021-07-04T11:00:00+00:00,PT60M
926,2021-07-04T12:00:00+00:00,PT60M
988,2021-07-04T13:00:00+00:00,PT60M
935,2021-07-04T14:00:00+00:00,PT60M
829,2021-07-04T15:00:00+00:00,PT60M
681,2021-07-04T16:00:00+00:00,PT60M
501,2021-07-04T17:00:00+00:00,PT60M
300,2021-07-04T18:00:00+00:00,PT60M
118,2021-07-04T19:00:00+00:00,PT60M
6,2021-07-04T20:00:00+00:00,PT60M
0,2021-07-04T21:00:00+00:00,PT60M
0,2021-07-04T22:00:00+00:00,PT60M
0,2021-07-04T23:00:00+00:00,PT60M
0,2021-07-05T00:00:00+00:00,PT60M
0,2021-07-05T01:00:00+00:00,PT60M
0,2021-07-05T02:00:00+00:00,PT60M
0,2021-07-05T03:00:00+00:00,PT60M
0,2021-07-05T04:00:00+00:00,PT60M
1,2021-07-05T05:00:00+00:00,PT60M
71,2021-07-05T06:00:00+00:00,PT60M
232,2021-07-05T07:00:00+00:00,PT60M
433,2021-07-05T08:00:00+00:00,PT60M
643,2021-07-05T09:00:00+00:00,PT60M
799,2021-07-05T10:00:00+00:00,PT60M
914,2021-07-05T11:00:00+00:00,PT60M
976,2021-07-05T12:00:00+00:00,PT60M
978,2021-07-05T13:00:00+00:00,PT60M
925,2021-07-05T14:00:00+00:00,PT60M
821,2021-07-05T15:00:00+00:00,PT60M
670,2021-07-05T16:00:00+00:00,PT60M
488,2021-07-05T17:00:00+00:00,PT60M
292,2021-07-05T18:00:00+00:00,PT60M
107,2021-07-05T19:00:00+00:00,PT60M
5,2021-07-05T20:00:00+00:00,PT60M
0,2021-07-05T21:00:00+00:00,PT60M
0,2021-07-05T22:00:00+00:00,PT60M
0,2021-07-05T23:00:00+00:00,PT60M
0,2021-07-06T00:00:00+00:00,PT60M
0,2021-07-06T01:00:00+00:00,PT60M
0,2021-07-06T02:00:00+00:00,PT60M
0,2021-07-06T03:00:00+00:00,PT60M
0,2021-07-06T04:00:00+00:00,PT60M
1,2021-07-06T05:00:00+00:00,PT60M
82,2021-07-06T06:00:00+00:00,PT60M
263,2021-07-06T07:00:00+00:00,PT60M
462,2021-07-06T08:00:00+00:00,PT60M
651,2021-07-06T09:00:00+00:00,PT60M
810,2021-07-06T10:00:00+00:00,PT60M
926,2021-07-06T11:00:00+00:00,PT60M
988,2021-07-06T12:00:00+00:00,PT60M
982,2021-07-06T13:00:00+00:00,PT60M
927,2021-07-06T14:00:00+00:00,PT60M
821,2021-07-06T15:00:00+00:00,PT60M
670,2021-07-06T16:00:00+00:00,PT60M
489,2021-07-06T17:00:00+00:00,PT60M
294,2021-07-06T18:00:00+00:00,PT60M
110,2021-07-06T19:00:00+00:00,PT60M
5,2021-07-06T20:00:00+00:00,PT60M
0,2021-07-06T21:00:00+00:00,PT60M
0,2021-07-06T22:00:00+00:00,PT60M
0,2021-07-06T23:00:00+00:00,PT60M
0,2021-07-07T00:00:00+00:00,PT60M
0,2021-07-07T01:00:00+00:00,PT60M
0,2021-07-07T02:00:00+00:00,PT60M
0,2021-07-07T03:00:00+00:00,PT60M
0,2021-07-07T04:00:00+00:00,PT60M
1,2021-07-07T05:00:00+00:00,PT60M
57,2021-07-07T06:00:00+00:00,PT60M
137,2021-07-07T07:00:00+00:00,PT60M
147,2021-07-07T08:00:00+00:00,PT60M
422,2021-07-07T09:00:00+00:00,PT60M
452,2021-07-07T10:00:00+00:00,PT60M
524,2021-07-07T11:00:00+00:00,PT60M
735,2021-07-07T12:00:00+00:00,PT60M
820,2021-07-07T13:00:00+00:00,PT60M
696,2021-07-07T14:00:00+00:00,PT60M
580,2021-07-07T15:00:00+00:00,PT60M
545,2021-07-07T16:00:00+00:00,PT60M
475,2021-07-07T17:00:00+00:00,PT60M
284,2021-07-07T18:00:00+00:00,PT60M
103,2021-07-07T19:00:00+00:00,PT60M
4,2021-07-07T20:00:00+00:00,PT60M
0,2021-07-07T21:00:00+00:00,PT60M
0,2021-07-07T22:00:00+00:00,PT60M
0,2021-07-07T23:00:00+00:00,PT60M
0,2021-07-08T00:00:00+00:00,PT60M
0,2021-07-08T01:00:00+00:00,PT60M
0,2021-07-08T02:00:00+00:00,PT60M
0,2021-07-08T03:00:00+00:00,PT60M
0,2021-07-08T04:00:00+00:00,PT60M
1,2021-07-08T05:00:00+00:00,PT60M
66,2021-07-08T06:00:00+00:00,PT60M
238,2021-07-08T07:00:00+00:00,PT60M
434,2021-07-08T08:00:00+00:00,PT60M
509,2021-07-08T09:00:00+00:00,PT60M
539,2021-07-08T10:00:00+00:00,PT60M
680,2021-07-08T11:00:00+00:00,PT60M
925,2021-07-08T12:00:00+00:00,PT60M
966,2021-07-08T13:00:00+00:00,PT60M
916,2021-07-08T14:00:00+00:00,PT60M
815,2021-07-08T15:00:00+00:00,PT60M
667,2021-07-08T16:00:00+00:00,PT60M
487,2021-07-08T17:00:00+00:00,PT60M
291,2021-07-08T18:00:00+00:00,PT60M
102,2021-07-08T19:00:00+00:00,PT60M
5,2021-07-08T20:00:00+00:00,PT60M
0,2021-07-08T21:00:00+00:00,PT60M
0,2021-07-08T22:00:00+00:00,PT60M
0,2021-07-08T23:00:00+00:00,PT60M
0,2021-07-09T00:00:00+00:00,PT60M
0,2021-07-09T01:00:00+00:00,PT60M
0,2021-07-09T02:00:00+00:00,PT60M
0,2021-07-09T03:00:00+00:00,PT60M
0,2021-07-09T04:00:00+00:00,PT60M
1,2021-07-09T05:00:00+00:00,PT60M
59,2021-07-09T06:00:00+00:00,PT60M
230,2021-07-09T07:00:00+00:00,PT60M
406,2021-07-09T08:00:00+00:00,PT60M
468,2021-07-09T09:00:00+00:00,PT60M
726,2021-07-09T10:00:00+00:00,PT60M
821,2021-07-09T11:00:00+00:00,PT60M
905,2021-07-09T12:00:00+00:00,PT60M
942,2021-07-09T13:00:00+00:00,PT60M
894,2021-07-09T14:00:00+00:00,PT60M
790,2021-07-09T15:00:00+00:00,PT60M
639,2021-07-09T16:00:00+00:00,PT60M
459,2021-07-09T17:00:00+00:00,PT60M
265,2021-07-09T18:00:00+00:00,PT60M
91,2021-07-09T19:00:00+00:00,PT60M
4,2021-07-09T20:00:00+00:00,PT60M
0,2021-07-09T21:00:00+00:00,PT60M
0,2021-07-09T22:00:00+00:00,PT60M
0,2021-07-09T23:00:00+00:00,PT60M
0,2021-07-10T00:00:00+00:00,PT60M
0,2021-07-10T01:00:00+00:00,PT60M
0,2021-07-10T02:00:00+00:00,PT60M
0,2021-07-10T03:00:00+00:00,PT60M
0,2021-07-10T04:00:00+00:00,PT60M
0,2021-07-10T05:00:00+00:00,PT60M
52,2021-07-10T06:00:00+00:00,PT60M
225,2021-07-10T07:00:00+00:00,PT60M
424,2021-07-10T08:00:00+00:00,PT60M
611,2021-07-10T09:00:00+00:00,PT60M
769,2021-07-10T10:00:00+00:00,PT60M
884,2021-07-10T11:00:00+00:00,PT60M
946,2021-07-10T12:00:00+00:00,PT60M
950,2021-07-10T13:00:00+00:00,PT60M
898,2021-07-10T14:00:00+00:00,PT60M
793,2021-07-10T15:00:00+00:00,PT60M
641,2021-07-10T16:00:00+00:00,PT60M
456,2021-07-10T17:00:00+00:00,PT60M
255,2021-07-10T18:00:00+00:00,PT60M
75,2021-07-10T19:00:00+00:00,PT60M
3,2021-07-10T20:00:00+00:00,PT60M
0,2021-07-10T21:00:00+00:00,PT60M
0,2021-07-10T22:00:00+00:00,PT60M
0,2021-07-10T23:00:00+00:00,PT60M
0,2021-07-11T00:00:00+00:00,PT60M
0,2021-07-11T01:00:00+00:00,PT60M
0,2021-07-11T02:00:00+00:00,PT60M
0,2021-07-11T03:00:00+00:00,PT60M
0,2021-07-11T04:00:00+00:00,PT60M
0,2021-07-11T05:00:00+00:00,PT60M
43,2021-07-11T06:00:00+00:00,PT60M
181,2021-07-11T07:00:00+00:00,PT60M
394,2021-07-11T08:00:00+00:00,PT60M
584,2021-07-11T09:00:00+00:00,PT60M
737,2021-07-11T10:00:00+00:00,PT60M
857,2021-07-11T11:00:00+00:00,PT60M
918,2021-07-11T12:00:00+00:00,PT60M
879,2021-07-11T13:00:00+00:00,PT60M
808,2021-07-11T14:00:00+00:00,PT60M
690,2021-07-11T15:00:00+00:00,PT60M
472,2021-07-11T16:00:00+00:00,PT60M
228,2021-07-11T17:00:00+00:00,PT60M
70,2021-07-11T18:00:00+00:00,PT60M
40,2021-07-11T19:00:00+00:00,PT60M
1,2021-07-11T20:00:00+00:00,PT60M
0,2021-07-11T21:00:00+00:00,PT60M
0,2021-07-11T22:00:00+00:00,PT60M
0,2021-07-11T23:00:00+00:00,PT60M
0,2021-07-12T00:00:00+00:00,PT60M
0,2021-07-12T01:00:00+00:00,PT60M
0,2021-07-12T02:00:00+00:00,PT60M
0,2021-07-12T03:00:00+00:00,PT60M
0,2021-07-12T04:00:00+00:00,PT60M
0,2021-07-12T05:00:00+00:00,PT60M
22,2021-07-12T06:00:00+00:00,PT60M
91,2021-07-12T07:00:00+00:00,PT60M
211,2021-07-12T08:00:00+00:00,PT60M
430,2021-07-12T09:00:00+00:00,PT60M
636,2021-07-12T10:00:00+00:00,PT60M
772,2021-07-12T11:00:00+00:00,PT60M
856,2021-07-12T12:00:00+00:00,PT60M
878,2021-07-12T13:00:00+00:00,PT60M
848,2021-07-12T14:00:00+00:00,PT60M
605,2021-07-12T15:00:00+00:00,PT60M
526,2021-07-12T16:00:00+00:00,PT60M
479,2021-07-12T17:00:00+00:00,PT60M
294,2021-07-12T18:00:00+00:00,PT60M
118,2021-07-12T19:00:00+00:00,PT60M
5,2021-07-12T20:00:00+00:00,PT60M
0,2021-07-12T21:00:00+00:00,PT60M
0,2021-07-12T22:00:00+00:00,PT60M
0,2021-07-12T23:00:00+00:00,PT60M
0,2021-07-13T00:00:00+00:00,PT60M
0,2021-07-13T01:00:00+00:00,PT60M
0,2021-07-13T02:00:00+00:00,PT60M
0,2021-07-13T03:00:00+00:00,PT60M
0,2021-07-13T04:00:00+00:00,PT60M
0,2021-07-13T05:00:00+00:00,PT60M
70,2021-07-13T06:00:00+00:00,PT60M
250,2021-07-13T07:00:00+00:00,PT60M
453,2021-07-13T08:00:00+00:00,PT60M
643,2021-07-13T09:00:00+00:00,PT60M
762,2021-07-13T10:00:00+00:00,PT60M
880,2021-07-13T11:00:00+00:00,PT60M
898,2021-07-13T12:00:00+00:00,PT60M
934,2021-07-13T13:00:00+00:00,PT60M
941,2021-07-13T14:00:00+00:00,PT60M
838,2021-07-13T15:00:00+00:00,PT60M
686,2021-07-13T16:00:00+00:00,PT60M
499,2021-07-13T17:00:00+00:00,PT60M
293,2021-07-13T18:00:00+00:00,PT60M
104,2021-07-13T19:00:00+00:00,PT60M
4,2021-07-13T20:00:00+00:00,PT60M
0,2021-07-13T21:00:00+00:00,PT60M
0,2021-07-13T22:00:00+00:00,PT60M
0,2021-07-13T23:00:00+00:00,PT60M
0,2021-07-14T00:00:00+00:00,PT60M
0,2021-07-14T01:00:00+00:00,PT60M
0,2021-07-14T02:00:00+00:00,PT60M
0,2021-07-14T03:00:00+00:00,PT60M
0,2021-07-14T04:00:00+00:00,PT60M
0,2021-07-14T05:00:00+00:00,PT60M
65,2021-07-14T06:00:00+00:00,PT60M
246,2021-07-14T07:00:00+00:00,PT60M
442,2021-07-14T08:00:00+00:00,PT60M
629,2021-07-14T09:00:00+00:00,PT60M
785,2021-07-14T10:00:00+00:00,PT60M
885,2021-07-14T11:00:00+00:00,PT60M
894,2021-07-14T12:00:00+00:00,PT60M
911,2021-07-14T13:00:00+00:00,PT60M
894,2021-07-14T14:00:00+00:00,PT60M
813,2021-07-14T15:00:00+00:00,PT60M
670,2021-07-14T16:00:00+00:00,PT60M
491,2021-07-14T17:00:00+00:00,PT60M
295,2021-07-14T18:00:00+00:00,PT60M
100,2021-07-14T19:00:00+00:00,PT60M
4,2021-07-14T20:00:00+00:00,PT60M
0,2021-07-14T21:00:00+00:00,PT60M
0,2021-07-14T22:00:00+00:00,PT60M
0,2021-07-14T23:00:00+00:00,PT60M
0,2021-07-15T00:00:00+00:00,PT60M
0,2021-07-15T01:00:00+00:00,PT60M
0,2021-07-15T02:00:00+00:00,PT60M
0,2021-07-15T03:00:00+00:00,PT60M
0,2021-07-15T04:00:00+00:00,PT60M
0,2021-07-15T05:00:00+00:00,PT60M
28,2021-07-15T06:00:00+00:00,PT60M
82,2021-07-15T07:00:00+00:00,PT60M
111,2021-07-15T08:00:00+00:00,PT60M
241,2021-07-15T09:00:00+00:00,PT60M
683,2021-07-15T10:00:00+00:00,PT60M
809,2021-07-15T11:00:00+00:00,PT60M
950,2021-07-15T12:00:00+00:00,PT60M
960,2021-07-15T13:00:00+00:00,PT60M
914,2021-07-15T14:00:00+00:00,PT60M
812,2021-07-15T15:00:00+00:00,PT60M
666,2021-07-15T16:00:00+00:00,PT60M
486,2021-07-15T17:00:00+00:00,PT60M
290,2021-07-15T18:00:00+00:00,PT60M
107,2021-07-15T19:00:00+00:00,PT60M
4,2021-07-15T20:00:00+00:00,PT60M
0,2021-07-15T21:00:00+00:00,PT60M
0,2021-07-15T22:00:00+00:00,PT60M
0,2021-07-15T23:00:00+00:00,PT60M
0,2021-07-16T00:00:00+00:00,PT60M
0,2021-07-16T01:00:00+00:00,PT60M
0,2021-07-16T02:00:00+00:00,PT60M
0,2021-07-16T03:00:00+00:00,PT60M
0,2021-07-16T04:00:00+00:00,PT60M
0,2021-07-16T05:00:00+00:00,PT60M
66,2021-07-16T06:00:00+00:00,PT60M
240,2021-07-16T07:00:00+00:00,PT60M
437,2021-07-16T08:00:00+00:00,PT60M
625,2021-07-16T09:00:00+00:00,PT60M
782,2021-07-16T10:00:00+00:00,PT60M
898,2021-07-16T11:00:00+00:00,PT60M
964,2021-07-16T12:00:00+00:00,PT60M
976,2021-07-16T13:00:00+00:00,PT60M
927,2021-07-16T14:00:00+00:00,PT60M
824,2021-07-16T15:00:00+00:00,PT60M
672,2021-07-16T16:00:00+00:00,PT60M
490,2021-07-16T17:00:00+00:00,PT60M
294,2021-07-16T18:00:00+00:00,PT60M
108,2021-07-16T19:00:00+00:00,PT60M
4,2021-07-16T20:00:00+00:00,PT60M
0,2021-07-16T21:00:00+00:00,PT60M
0,2021-07-16T22:00:00+00:00,PT60M
0,2021-07-16T23:00:00+00:00,PT60M
0,2021-07-17T00:00:00+00:00,PT60M
0,2021-07-17T01:00:00+00:00,PT60M
0,2021-07-17T02:00:00+00:00,PT60M
0,2021-07-17T03:00:00+00:00,PT60M
0,2021-07-17T04:00:00+00:00,PT60M
0,2021-07-17T05:00:00+00:00,PT60M
57,2021-07-17T06:00:00+00:00,PT60M
230,2021-07-17T07:00:00+00:00,PT60M
425,2021-07-17T08:00:00+00:00,PT60M
612,2021-07-17T09:00:00+00:00,PT60M
771,2021-07-17T10:00:00+00:00,PT60M
889,2021-07-17T11:00:00+00:00,PT60M
952,2021-07-17T12:00:00+00:00,PT60M
948,2021-07-17T13:00:00+00:00,PT60M
900,2021-07-17T14:00:00+00:00,PT60M
801,2021-07-17T15:00:00+00:00,PT60M
656,2021-07-17T16:00:00+00:00,PT60M
475,2021-07-17T17:00:00+00:00,PT60M
279,2021-07-17T18:00:00+00:00,PT60M
98,2021-07-17T19:00:00+00:00,PT60M
3,2021-07-17T20:00:00+00:00,PT60M
0,2021-07-17T21:00:00+00:00,PT60M
0,2021-07-17T22:00:00+00:00,PT60M
0,2021-07-17T23:00:00+00:00,PT60M
0,2021-07-18T00:00:00+00:00,PT60M
0,2021-07-18T01:00:00+00:00,PT60M
0,2021-07-18T02:00:00+00:00,PT60M
0,2021-07-18T03:00:00+00:00,PT60M
0,2021-07-18T04:00:00+00:00,PT60M
0,2021-07-18T05:00:00+00:00,PT60M
57,2021-07-18T06:00:00+00:00,PT60M
232,2021-07-18T07:00:00+00:00,PT60M
429,2021-07-18T08:00:00+00:00,PT60M
615,2021-07-18T09:00:00+00:00,PT60M
768,2021-07-18T10:00:00+00:00,PT60M
883,2021-07-18T11:00:00+00:00,PT60M
948,2021-07-18T12:00:00+00:00,PT60M
958,2021-07-18T13:00:00+00:00,PT60M
909,2021-07-18T14:00:00+00:00,PT60M
804,2021-07-18T15:00:00+00:00,PT60M
655,2021-07-18T16:00:00+00:00,PT60M
475,2021-07-18T17:00:00+00:00,PT60M
282,2021-07-18T18:00:00+00:00,PT60M
100,2021-07-18T19:00:00+00:00,PT60M
3,2021-07-18T20:00:00+00:00,PT60M
0,2021-07-18T21:00:00+00:00,PT60M
0,2021-07-18T22:00:00+00:00,PT60M
0,2021-07-18T23:00:00+00:00,PT60M
0,2021-07-19T00:00:00+00:00,PT60M
0,2021-07-19T01:00:00+00:00,PT60M
0,2021-07-19T02:00:00+00:00,PT60M
0,2021-07-19T03:00:00+00:00,PT60M
0,2021-07-19T04:00:00+00:00,PT60M
0,2021-07-19T05:00:00+00:00,PT60M
57,2021-07-19T06:00:00+00:00,PT60M
232,2021-07-19T07:00:00+00:00,PT60M
429,2021-07-19T08:00:00+00:00,PT60M
619,2021-07-19T09:00:00+00:00,PT60M
778,2021-07-19T10:00:00+00:00,PT60M
895,2021-07-19T11:00:00+00:00,PT60M
959,2021-07-19T12:00:00+00:00,PT60M
962,2021-07-19T13:00:00+00:00,PT60M
911,2021-07-19T14:00:00+00:00,PT60M
804,2021-07-19T15:00:00+00:00,PT60M
651,2021-07-19T16:00:00+00:00,PT60M
468,2021-07-19T17:00:00+00:00,PT60M
273,2021-07-19T18:00:00+00:00,PT60M
93,2021-07-19T19:00:00+00:00,PT60M
3,2021-07-19T20:00:00+00:00,PT60M
0,2021-07-19T21:00:00+00:00,PT60M
0,2021-07-19T22:00:00+00:00,PT60M
0,2021-07-19T23:00:00+00:00,PT60M
0,2021-07-20T00:00:00+00:00,PT60M
0,2021-07-20T01:00:00+00:00,PT60M
0,2021-07-20T02:00:00+00:00,PT60M
0,2021-07-20T03:00:00+00:00,PT60M
0,2021-07-20T04:00:00+00:00,PT60M
0,2021-07-20T05:00:00+00:00,PT60M
41,2021-07-20T06:00:00+00:00,PT60M
198,2021-07-20T07:00:00+00:00,PT60M
411,2021-07-20T08:00:00+00:00,PT60M
601,2021-07-20T09:00:00+00:00,PT60M
759,2021-07-20T10:00:00+00:00,PT60M
879,2021-07-20T11:00:00+00:00,PT60M
944,2021-07-20T12:00:00+00:00,PT60M
947,2021-07-20T13:00:00+00:00,PT60M
898,2021-07-20T14:00:00+00:00,PT60M
795,2021-07-20T15:00:00+00:00,PT60M
646,2021-07-20T16:00:00+00:00,PT60M
464,2021-07-20T17:00:00+00:00,PT60M
268,2021-07-20T18:00:00+00:00,PT60M
89,2021-07-20T19:00:00+00:00,PT60M
2,2021-07-20T20:00:00+00:00,PT60M
0,2021-07-20T21:00:00+00:00,PT60M
0,2021-07-20T22:00:00+00:00,PT60M
0,2021-07-20T23:00:00+00:00,PT60M
0,2021-07-21T00:00:00+00:00,PT60M
0,2021-07-21T01:00:00+00:00,PT60M
0,2021-07-21T02:00:00+00:00,PT60M
0,2021-07-21T03:00:00+00:00,PT60M
0,2021-07-21T04:00:00+00:00,PT60M
0,2021-07-21T05:00:00+00:00,PT60M
49,2021-07-21T06:00:00+00:00,PT60M
221,2021-07-21T07:00:00+00:00,PT60M
421,2021-07-21T08:00:00+00:00,PT60M
613,2021-07-21T09:00:00+00:00,PT60M
778,2021-07-21T10:00:00+00:00,PT60M
899,2021-07-21T11:00:00+00:00,PT60M
966,2021-07-21T12:00:00+00:00,PT60M
976,2021-07-21T13:00:00+00:00,PT60M
929,2021-07-21T14:00:00+00:00,PT60M
825,2021-07-21T15:00:00+00:00,PT60M
675,2021-07-21T16:00:00+00:00,PT60M
492,2021-07-21T17:00:00+00:00,PT60M
292,2021-07-21T18:00:00+00:00,PT60M
103,2021-07-21T19:00:00+00:00,PT60M
3,2021-07-21T20:00:00+00:00,PT60M
0,2021-07-21T21:00:00+00:00,PT60M
0,2021-07-21T22:00:00+00:00,PT60M
0,2021-07-21T23:00:00+00:00,PT60M
0,2021-07-22T00:00:00+00:00,PT60M
0,2021-07-22T01:00:00+00:00,PT60M
0,2021-07-22T02:00:00+00:00,PT60M
0,2021-07-22T03:00:00+00:00,PT60M
0,2021-07-22T04:00:00+00:00,PT60M
0,2021-07-22T05:00:00+00:00,PT60M
54,2021-07-22T06:00:00+00:00,PT60M
231,2021-07-22T07:00:00+00:00,PT60M
432,2021-07-22T08:00:00+00:00,PT60M
625,2021-07-22T09:00:00+00:00,PT60M
790,2021-07-22T10:00:00+00:00,PT60M
912,2021-07-22T11:00:00+00:00,PT60M
981,2021-07-22T12:00:00+00:00,PT60M
989,2021-07-22T13:00:00+00:00,PT60M
939,2021-07-22T14:00:00+00:00,PT60M
833,2021-07-22T15:00:00+00:00,PT60M
680,2021-07-22T16:00:00+00:00,PT60M
492,2021-07-22T17:00:00+00:00,PT60M
289,2021-07-22T18:00:00+00:00,PT60M
98,2021-07-22T19:00:00+00:00,PT60M
2,2021-07-22T20:00:00+00:00,PT60M
0,2021-07-22T21:00:00+00:00,PT60M
0,2021-07-22T22:00:00+00:00,PT60M
0,2021-07-22T23:00:00+00:00,PT60M
0,2021-07-23T00:00:00+00:00,PT60M
0,2021-07-23T01:00:00+00:00,PT60M
0,2021-07-23T02:00:00+00:00,PT60M
0,2021-07-23T03:00:00+00:00,PT60M
0,2021-07-23T04:00:00+00:00,PT60M
0,2021-07-23T05:00:00+00:00,PT60M
26,2021-07-23T06:00:00+00:00,PT60M
130,2021-07-23T07:00:00+00:00,PT60M
303,2021-07-23T08:00:00+00:00,PT60M
532,2021-07-23T09:00:00+00:00,PT60M
667,2021-07-23T10:00:00+00:00,PT60M
779,2021-07-23T11:00:00+00:00,PT60M
828,2021-07-23T12:00:00+00:00,PT60M
730,2021-07-23T13:00:00+00:00,PT60M
739,2021-07-23T14:00:00+00:00,PT60M
711,2021-07-23T15:00:00+00:00,PT60M
559,2021-07-23T16:00:00+00:00,PT60M
368,2021-07-23T17:00:00+00:00,PT60M
167,2021-07-23T18:00:00+00:00,PT60M
44,2021-07-23T19:00:00+00:00,PT60M
1,2021-07-23T20:00:00+00:00,PT60M
0,2021-07-23T21:00:00+00:00,PT60M
0,2021-07-23T22:00:00+00:00,PT60M
0,2021-07-23T23:00:00+00:00,PT60M
0,2021-07-24T00:00:00+00:00,PT60M
0,2021-07-24T01:00:00+00:00,PT60M
0,2021-07-24T02:00:00+00:00,PT60M
0,2021-07-24T03:00:00+00:00,PT60M
0,2021-07-24T04:00:00+00:00,PT60M
0,2021-07-24T05:00:00+00:00,PT60M
24,2021-07-24T06:00:00+00:00,PT60M
132,2021-07-24T07:00:00+00:00,PT60M
309,2021-07-24T08:00:00+00:00,PT60M
521,2021-07-24T09:00:00+00:00,PT60M
683,2021-07-24T10:00:00+00:00,PT60M
800,2021-07-24T11:00:00+00:00,PT60M
857,2021-07-24T12:00:00+00:00,PT60M
839,2021-07-24T13:00:00+00:00,PT60M
808,2021-07-24T14:00:00+00:00,PT60M
718,2021-07-24T15:00:00+00:00,PT60M
573,2021-07-24T16:00:00+00:00,PT60M
395,2021-07-24T17:00:00+00:00,PT60M
206,2021-07-24T18:00:00+00:00,PT60M
58,2021-07-24T19:00:00+00:00,PT60M
1,2021-07-24T20:00:00+00:00,PT60M
0,2021-07-24T21:00:00+00:00,PT60M
0,2021-07-24T22:00:00+00:00,PT60M
0,2021-07-24T23:00:00+00:00,PT60M
0,2021-07-25T00:00:00+00:00,PT60M
0,2021-07-25T01:00:00+00:00,PT60M
0,2021-07-25T02:00:00+00:00,PT60M
0,2021-07-25T03:00:00+00:00,PT60M
0,2021-07-25T04:00:00+00:00,PT60M
0,2021-07-25T05:00:00+00:00,PT60M
44,2021-07-25T06:00:00+00:00,PT60M
215,2021-07-25T07:00:00+00:00,PT60M
416,2021-07-25T08:00:00+00:00,PT60M
606,2021-07-25T09:00:00+00:00,PT60M
756,2021-07-25T10:00:00+00:00,PT60M
874,2021-07-25T11:00:00+00:00,PT60M
922,2021-07-25T12:00:00+00:00,PT60M
906,2021-07-25T13:00:00+00:00,PT60M
791,2021-07-25T14:00:00+00:00,PT60M
719,2021-07-25T15:00:00+00:00,PT60M
647,2021-07-25T16:00:00+00:00,PT60M
461,2021-07-25T17:00:00+00:00,PT60M
259,2021-07-25T18:00:00+00:00,PT60M
77,2021-07-25T19:00:00+00:00,PT60M
1,2021-07-25T20:00:00+00:00,PT60M
0,2021-07-25T21:00:00+00:00,PT60M
0,2021-07-25T22:00:00+00:00,PT60M
0,2021-07-25T23:00:00+00:00,PT60M
0,2021-07-26T00:00:00+00:00,PT60M
0,2021-07-26T01:00:00+00:00,PT60M
0,2021-07-26T02:00:00+00:00,PT60M
0,2021-07-26T03:00:00+00:00,PT60M
0,2021-07-26T04:00:00+00:00,PT60M
0,2021-07-26T05:00:00+00:00,PT60M
27,2021-07-26T06:00:00+00:00,PT60M
115,2021-07-26T07:00:00+00:00,PT60M
240,2021-07-26T08:00:00+00:00,PT60M
273,2021-07-26T09:00:00+00:00,PT60M
358,2021-07-26T10:00:00+00:00,PT60M
107,2021-07-26T11:00:00+00:00,PT60M
35,2021-07-26T12:00:00+00:00,PT60M
447,2021-07-26T13:00:00+00:00,PT60M
883,2021-07-26T14:00:00+00:00,PT60M
